chart_id	source_id	source_label	source_nodetype	target_id	target_label	target_nodetype	edge_label	edge_type	confidence	rationale	prior_type	prior_confidence	label_was_placeholder
ecoli_lac_operon	OO	Beta-Galactosidase Enzyme	protein	RR	Lactose Hydrolysis	metabolite		produces	med	metabolic lactose processing	produces	med	false
ecoli_lac_operon	PP	Lactose Permease	metabolite	SS	Lactose Transport	metabolite		produces	med	metabolic lactose processing	produces	med	false
ecoli_lac_operon	QQ	Galactoside Acetyltransferase	metabolite	TT	Galactoside Modification	other		proceeds	med	enzyme activity to metabolic outcome	proceeds	med	false
ecoli_lac_operon	RR	Lactose Hydrolysis	metabolite	UU	Glucose + Galactose	metabolite		produces	med	metabolic lactose processing	produces	med	false
ecoli_lac_operon	SS	Lactose Transport	metabolite	VV2	Enhanced Lactose Uptake	metabolite		proceeds	med	enzyme activity to metabolic outcome	proceeds	med	false
ecoli_lac_operon	TT	Galactoside Modification	other	WW	Detoxification	other		proceeds	med	enzyme activity to metabolic outcome	proceeds	med	false
ecoli_lac_operon	UU	Glucose + Galactose	metabolite	XX	Glycolysis	other		proceeds	high	Glucose+Galactose enter Glycolysis; material into pathway	UNTYPABLE	low	true
ecoli_lac_operon	VV2	Enhanced Lactose Uptake	metabolite	YY	Lactose Processing	metabolite		proceeds	med	enzyme activity to metabolic outcome	proceeds	med	false
ecoli_lac_operon	WW	Detoxification	other	ZZ	Cell Protection	other		proceeds	med	phenotype/output state	proceeds	med	false
ecoli_lac_operon	XX	Glycolysis	other	AAA	Energy Production	other		produces	high	Glycolysis yields Energy Production	produces	med	true
ecoli_lac_operon	YY	Lactose Processing	metabolite	BBB	Lactose Consumption	metabolite		produces	med	metabolic lactose processing	produces	med	false
ecoli_lac_operon	ZZ	Cell Protection	other	CCC	Cell Survival	other		proceeds	med	phenotype/output state	proceeds	med	false
ecoli_lac_operon	AAA	Energy Production	other	DDD	Energy Status Improved	other		produces	med	metabolic lactose processing	produces	med	false
ecoli_lac_operon	BBB	Lactose Consumption	metabolite	EEE	Lactose Depletion	metabolite		proceeds	med	input/transport/state flow	proceeds	med	false
ecoli_lac_operon	CCC	Cell Survival	other	FFF	Reduced Stress	other		proceeds	med	input/transport/state flow	proceeds	med	false
ecoli_lac_operon	DDD	Energy Status Improved	other	GGG	Reduced Lactose Signal	metabolite		proceeds	med	input/transport/state flow	proceeds	med	false
ecoli_lac_operon	EEE	Lactose Depletion	metabolite	HHH	Homeostasis	other		proceeds	high	Lactose Depletion leads to Homeostasis state; process advance	UNTYPABLE	low	true
ecoli_lac_operon	FFF	Reduced Stress	other	III	System Equilibrium	other		proceeds	med	phenotype/output state	proceeds	med	false
